question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
6982fed297c92115623a5724,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,mcq,1.0,Gokak report implemented on,"[""1970 B)1975"", ""1980 D )1982""]",To be provided,LBA,2025-26,Multiple Choice Questions,67caa8c59f0501ae9196c4ff,7,False,48.14814814814815,social_science_7.pdf,Karnataka
6982fed297c92115623a5730,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,short_answer,1.0,What is the highest civilian award of the country awarded to SaaluMaradThimmakka?,[],To be provided,LBA,2025-26,One Sentence Answers,67caa8c59f0501ae9196c4ff,7,False,45.67901234567901,social_science_7.pdf,Karnataka
6982fed297c92115623a5734,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,short_answer,1.0,Where did the first farmer's struggle that we see in post-independence Karnataka take place?,[],To be provided,LBA,2025-26,One Sentence Answers,67caa8c59f0501ae9196c4ff,7,False,48.91304347826087,social_science_7.pdf,Karnataka
6982fed297c92115623a5739,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,short_answer,1.0,Why should we save ancient lakes?,[],To be provided,LBA,2025-26,One Sentence Answers,67caa8c59f0501ae9196c4ff,7,False,48.484848484848484,social_science_7.pdf,Karnataka
6982fed297c92115623a5720,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,mcq,1.0,The following movement was launched to save and develop the Kannada language in Karnataka,"[""Gokak movement"", ""Environmental movement"", ""Save Kannada movement"", ""Dalit movement""]",To be provided,LBA,2025-26,Multiple Choice Questions,67caa8c59f0501ae9196c4ff,7,False,46.42857142857143,social_science_7.pdf,Karnataka
6982fed297c92115623a5722,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,mcq,1.0,The selfless  mother who taught the lesson of environmental protection.,"[""SaaluMaradThimmakka"", ""UmabaiKundapur"", ""ArunaAsaf Ali"", ""Sarojini Naidu""]",To be provided,LBA,2025-26,Multiple Choice Questions,67caa8c59f0501ae9196c4ff,7,True,50.0,social_science_7.pdf,Karnataka
6982fed297c92115623a5723,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,mcq,1.0,The Language Committee was formed under..,"[""Dr..Rajkumar B)Vinayak Krishna Gokak C)R.Gundurao D)Watal Nagaraj""]",To be provided,LBA,2025-26,Multiple Choice Questions,67caa8c59f0501ae9196c4ff,7,True,51.21951219512195,social_science_7.pdf,Karnataka
6982fed297c92115623a5727,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,fill_in_the_blank,1.0,"SalumaradaTimmakka is the mother of_____trees.      
 
3",[],To be provided,LBA,2025-26,Fill in the Blanks,67caa8c59f0501ae9196c4ff,7,False,45.833333333333336,social_science_7.pdf,Karnataka
6982fed297c92115623a572e,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,short_answer,1.0,Who was the first woman to earn a B.A. Honours degree in Karkataka?,[],To be provided,LBA,2025-26,One Sentence Answers,67caa8c59f0501ae9196c4ff,7,False,46.26865671641791,social_science_7.pdf,Karnataka
6982fed297c92115623a5735,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,short_answer,1.0,Who is called the Nightingale of India?,[],To be provided,LBA,2025-26,One Sentence Answers,67caa8c59f0501ae9196c4ff,7,True,58.97435897435898,social_science_7.pdf,Karnataka
6982fed297c92115623a5738,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,short_answer,1.0,"Name the major environmental movements.      
 
4",[],To be provided,LBA,2025-26,One Sentence Answers,67caa8c59f0501ae9196c4ff,7,True,53.125,social_science_7.pdf,Karnataka
6982fed297c92115623a573a,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,short_answer,1.0,List the slogans of the Gokak movement.,[],To be provided,LBA,2025-26,One Sentence Answers,67caa8c59f0501ae9196c4ff,7,False,48.71794871794872,social_science_7.pdf,Karnataka
6982fed297c92115623a573b,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,short_answer,1.0,Name the various organizations that fought for the problems of farmers.,[],To be provided,LBA,2025-26,One Sentence Answers,67caa8c59f0501ae9196c4ff,7,False,47.887323943661976,social_science_7.pdf,Karnataka
6982fed297c92115623a573e,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,fill_in_the_blank,4.0,Write about the Dalit movement.,[],To be provided,LBA,2025-26,Answer in Six Sentences,67caa8c59f0501ae9196c4ff,7,True,58.06451612903225,social_science_7.pdf,Karnataka
6982fed297c92115623a571d,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,mcq,1.0,Environmental awareness started in,"[""Late 13th century"", ""Late 19th century"", ""Late 20th century"", ""Late 21st century""]",To be provided,LBA,2025-26,Multiple Choice Questions,67caa8c59f0501ae9196c4ff,7,True,52.94117647058824,social_science_7.pdf,Karnataka
6982fed297c92115623a571e,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,mcq,1.0,The environmental movement started globally and reached Karnataka in,"[""1970s"", ""1980s"", ""1990s"", ""None""]",To be provided,LBA,2025-26,Multiple Choice Questions,67caa8c59f0501ae9196c4ff,7,False,48.4375,social_science_7.pdf,Karnataka
6982fed297c92115623a571f,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,mcq,1.0,The statement “Earth is fulfilling everyone’s needs but not their greed” was made by,"[""Ambedkar"", ""Gandhiji"", ""Nehru"", ""Rajkumar""]",To be provided,LBA,2025-26,Multiple Choice Questions,67caa8c59f0501ae9196c4ff,7,False,48.14814814814815,social_science_7.pdf,Karnataka
6982fed297c92115623a5725,social science,7,5.0,PRO-SOCIAL MOVEMENTS OF KARNATAKA,english,Average,mcq,1.0,"Who said this statement, “You can understand the experience of others but you cannot experience 
that experience yourself?","[""Dr. Ambedkar"", ""R.D. Liang"", ""Gandhiji"", ""Dr. Siddalingaiah""]",To be provided,LBA,2025-26,Multiple Choice Questions,67caa8c59f0501ae9196c4ff,7,False,47.5,social_science_7.pdf,Karnataka
