question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
6982fed297c92115623a577e,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,"This is the retirement age of Supreme Court judges.       
A 62 years                        C. 65 years 
B. 60 years                        D. 63 years",[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a577f,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,"The High Courts are there in our country.       
A. 30 courts 
B. 28 might not be but lets consider  courts 
C. 20 courts 
D. 25 courts",[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a5783,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,"Supreme Court of India: New Delhi :: High Court of Karnataka: ____       
A. Belgaum 
B.  Dharwad 
C. Kalaburagi 
D. Bengaluru",[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a5785,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,"If a Civil Court gives verdicts on matters related to money, property, and business, which court 
gives verdicts on disputes related to murder, theft, robbery, etc.       
A. District Court 
B. Criminal Court 
C. Taluka Court 
D. Magistrate Court",[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,66.66666666666667,social_science_7.pdf,JUDICIARY
6982fed297c92115623a5786,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,"The court resolves disputes quickly and at a low cost through compromise      
A. City Court 
B. High Court 
C.  Lok Adalat (People's Court)       
D. District Court 
 
 
 
3 
 
 
 
B. Answer the following questions in two to four sentences each.",[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,66.66666666666667,social_science_7.pdf,JUDICIARY
6982fed297c92115623a5788,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,Why do we need courts?,[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,False,0.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a578b,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,What are the qualifications required to become a High Court judge?,[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a577d,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,"This is the highest court in our country,       
A. High Court 
B. Supreme Court 
C. District Court 
D. Magistrate Court",[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a5784,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,"He has the authority to appoint the Chief Justice of a High Court.       
A. Prime Minister 
B. Union Law Minister 
C. President 
D. Vice President",[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a5780,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,"He has the authority to appoint judges to the Supreme Court.       
A. Prime Minister 
B. President 
C. Vice President 
D. Union Law Minister",[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a5782,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,"This the highest court at the state level, just like the Supreme Court is at the national level. 
       
A. City Court 
B. District Court 
C. High Court 
D. Taluka Court",[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a5787,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,What are the functions of the Supreme Court?,[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a578c,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,What are the two types of courts and their functions?,[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a5781,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,"A person has served as a judge in a High Court for 5 years. Which court is he eligible to become a 
judge of.       
A. Supreme Court 
B. District Court 
C. Taluka Court 
D. City Court 
 
2",[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
6982fed297c92115623a5789,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,Write a note on the Supreme Court.,[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,66.66666666666667,social_science_7.pdf,JUDICIARY
6982fed297c92115623a578a,social science,7,8.0,JUDICIARY,english,Average,mcq,1.0,How do Lok Adalats help in preventing delays in justice?,[],To be provided,LBA,2025-26,Multiple Choice Questions,67449b18065a2c5cd2dca783,7,True,50.0,social_science_7.pdf,JUDICIARY
