question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
698c22dcec065fd7420d7958,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,"Describe the given picture. 
________
________
________
________
________",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb656,6,False,37.5,english_6.pdf,POEM
698c22dcec065fd7420d7959,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,"Project Work 
Collect the pictures of famous sports personalities from India.
The Way to Succeed (Poem)
I
Four alternatives are given for each of the following questions/incomplete statements.
Choose the correct alternative.",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,True,75.26315789473685,english_6.pdf,POEM
698c22dcec065fd7420d795a,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,"In the first stanza, ""aright"" most likely means: 
A) With great force.
B) In the correct way.
C) Very quickly.
D) Without hesitation.",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,False,46.21212121212122,english_6.pdf,POEM
698c22dcec065fd7420d795b,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,"In the line ""Strike with all your might,"" the word ""might"" mean: 
A)  Skill.
B)  Speed.
C)  Strength.
D)  Courage.",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,True,52.293577981651374,english_6.pdf,POEM
698c22dcec065fd7420d795c,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,"In the first stanza, the boys are encouraged to: 
A)  Hit the nail hard when the iron is hot.
B)  Drive the nail carefully.
C)  Watch others work.
D)  Avoid difficult tasks.",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,False,44.64285714285714,english_6.pdf,POEM
698c22dcec065fd7420d795d,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,"According to the second stanza, what is essential when you have work to do? 
A) Taking frequent breaks.
B) Doing it with determination.
C) Seeking help from others.
D) Complaining about the task.",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,False,46.391752577319586,english_6.pdf,POEM
698c22dcec065fd7420d795e,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,"What advice is given in the fourth stanza when one stumbles? 
A) To give up and feel disgraced.
B) To blame others for the difficulty.
C) To never be downcast and try again.
D) To find an easier way around.
II
Answer the following questions in one sentence each.",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,False,46.27249357326478,english_6.pdf,POEM
698c22dcec065fd7420d795f,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Easy,fill_in_the_blank,1.0,"In the poem, ""oft"" is used. What is a more common word for ""oft""?",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,False,47.692307692307686,english_6.pdf,POEM
698c22dcec065fd7420d7960,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Easy,fill_in_the_blank,1.0,Who is the writer of this poem?,[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,True,51.61290322580645,english_6.pdf,POEM
698c22dcec065fd7420d7961,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,What are the boys doing while standing at the foot of the hill?,[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,False,49.20634920634921,english_6.pdf,POEM
698c22dcec065fd7420d7962,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,"According to the poem, who must first climb the hill?",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,True,64.15094339622642,english_6.pdf,POEM
698c22dcec065fd7420d7963,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,"What is promised if the boys try and try again? 
III Read the following extracts and answer the following questions.",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,True,53.45622119815668,english_6.pdf,POEM
698c22dcec065fd7420d7964,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,"“Try, and try again, boys, you’ll succeed at last”. 
a) Who is the speaker?
b) Whom is the speaker addressing?
c) Why does the poet ask boys to try and try again?",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,False,44.93670886075949,english_6.pdf,POEM
698c22dcec065fd7420d7965,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,1.0,"“They who reached the top, boys, First must climb the hill”. 
a) According to the poet what does top mean?
b) What should one do to reach the top?
c)  What happens when works hard?",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb656,6,False,49.43181818181818,english_6.pdf,POEM
698c22dcec065fd7420d7966,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Easy,fill_in_the_blank,1.0,"Find the action word in the given word maze. 
X
T
H
I
N
K
C
D
D
R
A
W
Q
L
E
Z
U
R
W
P
A
S
I
N
G
H
L
P
P
H
P
I
J
A
F
M
T
W
V
L
Y
G
N
K
S
E
L
L
H",[],,LBA,2025-26,Picture Description,67449bf5065a2c5cd2dcb656,6,False,39.43661971830986,english_6.pdf,POEM
698c22dcec065fd7420d7967,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Difficult,fill_in_the_blank,2.0,"Have you ever had to persevere to achieve something difficult? How did you feel when you
finally succeed? Explain",[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb656,6,False,41.5929203539823,english_6.pdf,POEM
698c22dcec065fd7420d7968,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Difficult,fill_in_the_blank,2.0,"What lesson did you learn from reading this poem? 
VIII Project work:",[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb656,6,False,45.58823529411765,english_6.pdf,POEM
698c22dcec065fd7420d7969,english,6,12.0,POEM: THE WAY TO SUCCEED,English,Average,fill_in_the_blank,2.0,"Collect the proverbs related to the theme of the poem.
-----@@@@@-----",[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb656,6,False,44.285714285714285,english_6.pdf,POEM
