question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
698c22f5ec065fd7420d8306,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Fill in the blank with the correct verb form.
A) He ________ (throw) bombs in the Assembly to send a message, not to harm.
B) Bhagat Singh and his comrades were    ------- ( sentence) to death by the British.
C) He was ________ (hang/hanged/hung) on 23rd March 1931.
D) His actions ________ (spark/sparks/sparked) a new wave of resistance.
e. Bhagat Singh was ________ (condemn) to death but remained fearless.",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,36.994219653179194,english_9.pdf,Nobleness
698c22f5ec065fd7420d8307,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Fill in the blank with the correct verb form.
A) He ________ (throw) bombs in the Assembly to send a message, not to harm.
B) Bhagat Singh and his comrades were    ------- ( sentence) to death by the British.
C) He was ________ (hang/hanged/hung) on 23rd March 1931.
D) His actions ________ (spark/sparks/sparked) a new wave of resistance.
e. Bhagat Singh was ________ (condemn) to death but remained fearless.",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,36.994219653179194,english_9.pdf,Nobleness
698c22f5ec065fd7420d8308,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Fill in the blank with the correct verb form.
A) He ________ (throw) bombs in the Assembly to send a message, not to harm.
B) Bhagat Singh and his comrades were    ------- ( sentence) to death by the British.
C) He was ________ (hang/hanged/hung) on 23rd March 1931.
D) His actions ________ (spark/sparks/sparked) a new wave of resistance.
e. Bhagat Singh was ________ (condemn) to death but remained fearless.",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,36.994219653179194,english_9.pdf,Nobleness
698c22f5ec065fd7420d8309,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Fill in the blank with the correct verb form.
A) He ________ (throw) bombs in the Assembly to send a message, not to harm.
B) Bhagat Singh and his comrades were    ------- ( sentence) to death by the British.
C) He was ________ (hang/hanged/hung) on 23rd March 1931.
D) His actions ________ (spark/sparks/sparked) a new wave of resistance.
e. Bhagat Singh was ________ (condemn) to death but remained fearless.",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,36.994219653179194,english_9.pdf,Nobleness
698c22f5ec065fd7420d830a,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Fill in the blank with the correct word form.
A) His ideas were ________ (differ) from the Gandhian concept of non-violence.
B) He kept the spirit of revolution ________ (live) through his letters.",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,34.60410557184751,english_9.pdf,Nobleness
698c22f5ec065fd7420d830b,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Fill in the blank with the correct word form.
A) His ideas were ________ (differ) from the Gandhian concept of non-violence.
B) He kept the spirit of revolution ________ (live) through his letters.",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,34.60410557184751,english_9.pdf,Nobleness
698c22f5ec065fd7420d830c,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Fill in the blank with the correct word form.
A) His ideas were ________ (differ) from the Gandhian concept of non-violence.
B) He kept the spirit of revolution ________ (live) through his letters.",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,34.60410557184751,english_9.pdf,Nobleness
698c22f5ec065fd7420d830d,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Fill in the blank with the correct word form.
A) His ideas were ________ (differ) from the Gandhian concept of non-violence.
B) He kept the spirit of revolution ________ (live) through his letters.",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,34.60410557184751,english_9.pdf,Nobleness
698c22f5ec065fd7420d830e,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Choose the correct article. .  (a, an, the )
A) Bhagat Singh wanted to sacrifice his life for ------ cause, not to escape challenges.
B) He was the only person waiting for  ------- day of death.
C) He had ------- ambition to develop his nation",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,38.42364532019704,english_9.pdf,Nobleness
698c22f5ec065fd7420d830f,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Choose the correct article. .  (a, an, the )
A) Bhagat Singh wanted to sacrifice his life for ------ cause, not to escape challenges.
B) He was the only person waiting for  ------- day of death.
C) He had ------- ambition to develop his nation",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,38.42364532019704,english_9.pdf,Nobleness
698c22f5ec065fd7420d8310,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Choose the correct article. .  (a, an, the )
A) Bhagat Singh wanted to sacrifice his life for ------ cause, not to escape challenges.
B) He was the only person waiting for  ------- day of death.
C) He had ------- ambition to develop his nation",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,38.42364532019704,english_9.pdf,Nobleness
698c22f5ec065fd7420d8311,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Choose the correct article. .  (a, an, the )
A) Bhagat Singh wanted to sacrifice his life for ------ cause, not to escape challenges.
B) He was the only person waiting for  ------- day of death.
C) He had ------- ambition to develop his nation",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,38.42364532019704,english_9.pdf,Nobleness
698c22f5ec065fd7420d8312,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Choose the right collocative word from column ‘B’ to match with word given in the column ‘A’
A                               B
A) Noble                        ( people, Children, Leaders, Parents)
B) developed                 (house, nation, letter, people)
C) generate                    (ideas, questions, stories, challenges)",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,40.0,english_9.pdf,Nobleness
698c22f5ec065fd7420d8313,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Choose the right collocative word from column ‘B’ to match with word given in the column ‘A’
A                               B
A) Noble                        ( people, Children, Leaders, Parents)
B) developed                 (house, nation, letter, people)
C) generate                    (ideas, questions, stories, challenges)",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,40.0,english_9.pdf,Nobleness
698c22f5ec065fd7420d8314,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Choose the right collocative word from column ‘B’ to match with word given in the column ‘A’
A                               B
A) Noble                        ( people, Children, Leaders, Parents)
B) developed                 (house, nation, letter, people)
C) generate                    (ideas, questions, stories, challenges)",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,40.0,english_9.pdf,Nobleness
698c22f5ec065fd7420d8315,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"Choose the right collocative word from column ‘B’ to match with word given in the column ‘A’
A                               B
A) Noble                        ( people, Children, Leaders, Parents)
B) developed                 (house, nation, letter, people)
C) generate                    (ideas, questions, stories, challenges)",[],,LBA,2025-26,Comprehension,67449bf5065a2c5cd2dcb5e4,9,False,40.0,english_9.pdf,Nobleness
698c22f5ec065fd7420d8316,english,9,12.0,POEM: Nobleness Enkindleth Nobleness,English,Average,fill_in_the_blank,1.0,"a.  Bhagat: Brother, I think the British rule is unjust.
Brother: yes.  I agree with you.
Bhagat: Let’s fight for the freedom of India.                        Expressing opinion
B) Teacher: Why are you late today?
Bhagat; I missed the  bus Sir.
Teacher: If you repeat the mistake , I will punish  you.
Bhagat:  Sorry sir. I will never be late.    apologizing",[],,LBA,2025-26,Read and Answer,67449bf5065a2c5cd2dcb5e4,9,False,36.94581280788177,english_9.pdf,Nobleness
