question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
698c22f6ec065fd7420d84fa,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,How does a person feel when he is youthful?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,41.860465116279066,english_9.pdf,OR
698c22f6ec065fd7420d84fb,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,How does a person feel when he is youthful?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,41.860465116279066,english_9.pdf,OR
698c22f6ec065fd7420d84fc,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,How does a person feel when he is youthful?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,41.860465116279066,english_9.pdf,OR
698c22f6ec065fd7420d84fd,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,How does a person feel when he is youthful?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,41.860465116279066,english_9.pdf,OR
698c22f6ec065fd7420d84fe,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,Why does the poet compare losses and gains with youth?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,46.601941747572816,english_9.pdf,OR
698c22f6ec065fd7420d84ff,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,Why does the poet compare losses and gains with youth?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,46.601941747572816,english_9.pdf,OR
698c22f6ec065fd7420d8500,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,Why does the poet compare losses and gains with youth?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,46.601941747572816,english_9.pdf,OR
698c22f6ec065fd7420d8501,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,Why does the poet compare losses and gains with youth?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,46.601941747572816,english_9.pdf,OR
698c22f6ec065fd7420d8502,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,Where does a person look for youth after it is gone?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,48.19277108433735,english_9.pdf,OR
698c22f6ec065fd7420d8503,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,Where does a person look for youth after it is gone?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,48.19277108433735,english_9.pdf,OR
698c22f6ec065fd7420d8504,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,Where does a person look for youth after it is gone?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,48.19277108433735,english_9.pdf,OR
698c22f6ec065fd7420d8505,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,Where does a person look for youth after it is gone?,[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,48.19277108433735,english_9.pdf,OR
698c22f6ec065fd7420d8506,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,"Quote from   memory:-
a.There are ----------
-------------------
---------    ----------comes again
There are
again.
B) We are --------------
----------------------
--------------------comes again
We are stronger,
And come again
C) Something -------------
-------------------------
----------------------comes again",[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,30.89430894308943,english_9.pdf,OR
698c22f6ec065fd7420d8507,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,"Quote from   memory:-
a.There are ----------
-------------------
---------    ----------comes again
There are
again.
B) We are --------------
----------------------
--------------------comes again
We are stronger,
And come again
C) Something -------------
-------------------------
----------------------comes again",[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,30.89430894308943,english_9.pdf,OR
698c22f6ec065fd7420d8508,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,"Quote from   memory:-
a.There are ----------
-------------------
---------    ----------comes again
There are
again.
B) We are --------------
----------------------
--------------------comes again
We are stronger,
And come again
C) Something -------------
-------------------------
----------------------comes again",[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,30.89430894308943,english_9.pdf,OR
698c22f6ec065fd7420d8509,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,"Quote from   memory:-
a.There are ----------
-------------------
---------    ----------comes again
There are
again.
B) We are --------------
----------------------
--------------------comes again
We are stronger,
And come again
C) Something -------------
-------------------------
----------------------comes again",[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,30.89430894308943,english_9.pdf,OR
698c22f6ec065fd7420d850a,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,"Read the poem answer the questions that follow;  
You are old, Father William the young man said
And your hair has become very white;
And yet you incessantly stand on your head
Do you think add your age it is right?
In my youth father William reply to his son,
I feared it might injure the brain,
But now that I’m perfectly sure I have none,
Why I do it gay again and again.",[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,46.15384615384615,english_9.pdf,OR
698c22f6ec065fd7420d850b,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,"Read the poem answer the questions that follow;  
You are old, Father William the young man said
And your hair has become very white;
And yet you incessantly stand on your head
Do you think add your age it is right?
In my youth father William reply to his son,
I feared it might injure the brain,
But now that I’m perfectly sure I have none,
Why I do it gay again and again.",[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,46.15384615384615,english_9.pdf,OR
698c22f6ec065fd7420d850c,english,9,16.0,POEM: Not It Never Comes Again (Memorization),English,Average,fill_in_the_blank,1.0,"Read the poem answer the questions that follow;  
You are old, Father William the young man said
And your hair has become very white;
And yet you incessantly stand on your head
Do you think add your age it is right?
In my youth father William reply to his son,
I feared it might injure the brain,
But now that I’m perfectly sure I have none,
Why I do it gay again and again.",[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196ae4c,9,False,46.15384615384615,english_9.pdf,OR
