question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
698c22f5ec065fd7420d8242,english,9,11.0,PROSE: The Noble Bishop,English,Average,fill_in_the_blank,1.0,"A person imprisoned for a crime ……………………..
A) Convict     B) Thief    C) Burglar       D) Destitute",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb5d5,9,False,34.31372549019608,english_9.pdf,Nobleness
698c22f5ec065fd7420d8243,english,9,11.0,PROSE: The Noble Bishop,English,Average,fill_in_the_blank,1.0,"A person imprisoned for a crime ……………………..
A) Convict     B) Thief    C) Burglar       D) Destitute",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb5d5,9,False,34.31372549019608,english_9.pdf,Nobleness
698c22f5ec065fd7420d8244,english,9,11.0,PROSE: The Noble Bishop,English,Average,fill_in_the_blank,1.0,"A person imprisoned for a crime ……………………..
A) Convict     B) Thief    C) Burglar       D) Destitute",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb5d5,9,False,34.31372549019608,english_9.pdf,Nobleness
698c22f5ec065fd7420d8245,english,9,11.0,PROSE: The Noble Bishop,English,Average,fill_in_the_blank,1.0,"A person imprisoned for a crime ……………………..
A) Convict     B) Thief    C) Burglar       D) Destitute",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb5d5,9,False,34.31372549019608,english_9.pdf,Nobleness
698c22f5ec065fd7420d8246,english,9,11.0,PROSE: The Noble Bishop,English,Average,fill_in_the_blank,1.0,"Choose the correct meaning of the underlined word.   
A) Jean Valjean fed on filth for nineteen years.
A)Fish  B) bread   C) dirty food   D) rice
B) He stood terrified at this radiant figure.
(A) Shining     B) pale    C) Weak     D) dim
C) The moral world has no greater spectacle than this.
(A)Scenery    B) glasses     C) Sight    D) light
D) Jean Valjean pleaded with the police and said that he was not guilty.
(A)  requested     (B) fought   (C) argued    (D) accepted",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb5d5,9,False,37.4384236453202,english_9.pdf,Nobleness
698c22f5ec065fd7420d8247,english,9,11.0,PROSE: The Noble Bishop,English,Average,fill_in_the_blank,1.0,"Choose the correct meaning of the underlined word.   
A) Jean Valjean fed on filth for nineteen years.
A)Fish  B) bread   C) dirty food   D) rice
B) He stood terrified at this radiant figure.
(A) Shining     B) pale    C) Weak     D) dim
C) The moral world has no greater spectacle than this.
(A)Scenery    B) glasses     C) Sight    D) light
D) Jean Valjean pleaded with the police and said that he was not guilty.
(A)  requested     (B) fought   (C) argued    (D) accepted",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb5d5,9,False,37.4384236453202,english_9.pdf,Nobleness
698c22f5ec065fd7420d8248,english,9,11.0,PROSE: The Noble Bishop,English,Average,fill_in_the_blank,1.0,"Choose the correct meaning of the underlined word.   
A) Jean Valjean fed on filth for nineteen years.
A)Fish  B) bread   C) dirty food   D) rice
B) He stood terrified at this radiant figure.
(A) Shining     B) pale    C) Weak     D) dim
C) The moral world has no greater spectacle than this.
(A)Scenery    B) glasses     C) Sight    D) light
D) Jean Valjean pleaded with the police and said that he was not guilty.
(A)  requested     (B) fought   (C) argued    (D) accepted",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb5d5,9,False,37.4384236453202,english_9.pdf,Nobleness
698c22f5ec065fd7420d8249,english,9,11.0,PROSE: The Noble Bishop,English,Average,fill_in_the_blank,1.0,"Choose the correct meaning of the underlined word.   
A) Jean Valjean fed on filth for nineteen years.
A)Fish  B) bread   C) dirty food   D) rice
B) He stood terrified at this radiant figure.
(A) Shining     B) pale    C) Weak     D) dim
C) The moral world has no greater spectacle than this.
(A)Scenery    B) glasses     C) Sight    D) light
D) Jean Valjean pleaded with the police and said that he was not guilty.
(A)  requested     (B) fought   (C) argued    (D) accepted",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb5d5,9,False,37.4384236453202,english_9.pdf,Nobleness
698c22f5ec065fd7420d824a,english,9,11.0,PROSE: The Noble Bishop,English,Average,mcq,1.0,II. Choose the right word and fill in the blank. a. You may go in ………………,"[""piece"", ""peace"", ""peas"", ""pace b. Jean Valjean stole a piece of \u2026\u2026\u2026\u2026\u2026""]",,LBA,2025-26,Multiple Choice Questions,67449bf5065a2c5cd2dcb5d5,9,False,33.9622641509434,english_9.pdf,Nobleness
698c22f5ec065fd7420d824b,english,9,11.0,PROSE: The Noble Bishop,English,Average,mcq,1.0,II. Choose the right word and fill in the blank. a. You may go in ………………,"[""piece"", ""peace"", ""peas"", ""pace b. Jean Valjean stole a piece of \u2026\u2026\u2026\u2026\u2026""]",,LBA,2025-26,Multiple Choice Questions,67449bf5065a2c5cd2dcb5d5,9,False,33.9622641509434,english_9.pdf,Nobleness
