question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
698c22f5ec065fd7420d7eda,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Use the suitable  suffix to make a meaningful sentence.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7edb,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Use the suitable  suffix to make a meaningful sentence.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7edc,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Use the suitable  suffix to make a meaningful sentence.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7edd,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Use the suitable  suffix to make a meaningful sentence.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7ede,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Kapil is quite……..  (comfort) on a horse without a saddle.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7edf,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Kapil is quite……..  (comfort) on a horse without a saddle.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7ee0,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Kapil is quite……..  (comfort) on a horse without a saddle.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7ee1,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Kapil is quite……..  (comfort) on a horse without a saddle.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7ee2,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Kapil’s    ________ ( Contribute ) to cricket field is memorable.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7ee3,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Kapil’s    ________ ( Contribute ) to cricket field is memorable.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7ee4,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Kapil’s    ________ ( Contribute ) to cricket field is memorable.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7ee5,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Kapil’s    ________ ( Contribute ) to cricket field is memorable.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,25.0,english_9.pdf,My Beginning
698c22f5ec065fd7420d7ee6,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Use these words as noun in a sentence.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,30.000000000000004,english_9.pdf,My Beginning
698c22f5ec065fd7420d7ee7,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Use these words as noun in a sentence.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,30.000000000000004,english_9.pdf,My Beginning
698c22f5ec065fd7420d7ee8,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Use these words as noun in a sentence.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,30.000000000000004,english_9.pdf,My Beginning
698c22f5ec065fd7420d7ee9,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,Use these words as noun in a sentence.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,30.000000000000004,english_9.pdf,My Beginning
698c22f5ec065fd7420d7eea,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,catch             2. run,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,33.333333333333336,english_9.pdf,My Beginning
698c22f5ec065fd7420d7eeb,english,9,5.0,PROSE: My Beginnings,English,Average,fill_in_the_blank,1.0,catch             2. run,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adf5,9,False,33.333333333333336,english_9.pdf,My Beginning
