question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
698c22f5ec065fd7420d817a,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,"This is the doctor who operated on my mother.
No.
Main clause
Dependent clause(subordinate)",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,32.692307692307686,english_9.pdf,Justice
698c22f5ec065fd7420d817b,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,"This is the doctor who operated on my mother.
No.
Main clause
Dependent clause(subordinate)",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,32.692307692307686,english_9.pdf,Justice
698c22f5ec065fd7420d817c,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,"This is the doctor who operated on my mother.
No.
Main clause
Dependent clause(subordinate)",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,32.692307692307686,english_9.pdf,Justice
698c22f5ec065fd7420d817d,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,"This is the doctor who operated on my mother.
No.
Main clause
Dependent clause(subordinate)",[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,32.692307692307686,english_9.pdf,Justice
698c22f5ec065fd7420d817e,english,9,9.0,PROSE: Justice Above Self,English,Difficult,fill_in_the_blank,1.0,Combine the sentences and frame complex sentences.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,40.0,english_9.pdf,Justice
698c22f5ec065fd7420d817f,english,9,9.0,PROSE: Justice Above Self,English,Difficult,fill_in_the_blank,1.0,Combine the sentences and frame complex sentences.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,40.0,english_9.pdf,Justice
698c22f5ec065fd7420d8180,english,9,9.0,PROSE: Justice Above Self,English,Difficult,fill_in_the_blank,1.0,Combine the sentences and frame complex sentences.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,40.0,english_9.pdf,Justice
698c22f5ec065fd7420d8181,english,9,9.0,PROSE: Justice Above Self,English,Difficult,fill_in_the_blank,1.0,Combine the sentences and frame complex sentences.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,40.0,english_9.pdf,Justice
698c22f5ec065fd7420d8182,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,Nathan ate the pancakes. He read the newspaper.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,33.333333333333336,english_9.pdf,Justice
698c22f5ec065fd7420d8183,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,Nathan ate the pancakes. He read the newspaper.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,33.333333333333336,english_9.pdf,Justice
698c22f5ec065fd7420d8184,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,Nathan ate the pancakes. He read the newspaper.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,33.333333333333336,english_9.pdf,Justice
698c22f5ec065fd7420d8185,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,Nathan ate the pancakes. He read the newspaper.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,33.333333333333336,english_9.pdf,Justice
698c22f5ec065fd7420d8186,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,It is our opinion. Sahu should pay Algu the original price of the bullock.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,33.333333333333336,english_9.pdf,Justice
698c22f5ec065fd7420d8187,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,It is our opinion. Sahu should pay Algu the original price of the bullock.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,33.333333333333336,english_9.pdf,Justice
698c22f5ec065fd7420d8188,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,It is our opinion. Sahu should pay Algu the original price of the bullock.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,33.333333333333336,english_9.pdf,Justice
698c22f5ec065fd7420d8189,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,It is our opinion. Sahu should pay Algu the original price of the bullock.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,33.333333333333336,english_9.pdf,Justice
698c22f5ec065fd7420d818a,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,Sahu bought the bullock. It suffered from no disability.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,28.865979381443296,english_9.pdf,Justice
698c22f5ec065fd7420d818b,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,Sahu bought the bullock. It suffered from no disability.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,28.865979381443296,english_9.pdf,Justice
698c22f5ec065fd7420d818c,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,Sahu bought the bullock. It suffered from no disability.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,28.865979381443296,english_9.pdf,Justice
698c22f5ec065fd7420d818d,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,Sahu bought the bullock. It suffered from no disability.,[],,LBA,2025-26,Fill in the Blanks,67449bf5065a2c5cd2dcb509,9,False,28.865979381443296,english_9.pdf,Justice
698c22f5ec065fd7420d818e,english,9,9.0,PROSE: Justice Above Self,English,Average,fill_in_the_blank,1.0,"Bullock sell by Algu died within an month.
A) verbal mistake
B) article mistake",[],,LBA,2025-26,One Sentence Answers,67449bf5065a2c5cd2dcb509,9,False,32.6530612244898,english_9.pdf,Justice
