question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
698c2209ec065fd7420d72c4,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"Ramana Maharshi lived in ________ 
A). a palace
B). a house
C). an ashram
D).  a hotel",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,31.372549019607842,english_5.pdf,Animals
698c2209ec065fd7420d72c5,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"The man in the lesson was walking with a ________ 
A) cat
B) cow
C) snake
D) dog",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,34.48275862068966,english_5.pdf,Animals
698c2209ec065fd7420d72c6,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"One day Ramana Maharshi was sitting on a ________ 
A) hillside
B)  tree
C) rock
D) bench",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,33.9622641509434,english_5.pdf,Animals
698c2209ec065fd7420d72c7,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"Lucy’s grandmother told her a lot of ________ 
A) proverbs
B) stories
C) sayings
D) jokes",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,31.034482758620683,english_5.pdf,Animals
698c2209ec065fd7420d72c8,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"The opposite of ‘remember’ is ________ 
A) see
B) forget
C) talk
D) think",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,33.333333333333336,english_5.pdf,Animals
698c2209ec065fd7420d72c9,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"Lucy and Nithin saw a ________ one day. 
A)  grandfather
B)  girl
C)  man
D) boy",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,30.188679245283023,english_5.pdf,Animals
698c2209ec065fd7420d72ca,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"The animals at the ashram were treated with great ________ 
A) care
B) neglect
C) tortured
D) ill-treated",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,31.818181818181824,english_5.pdf,Animals
698c2209ec065fd7420d72cb,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"________ were never harmed in the ashram. 
A) snakes
B) dogs
C) cows
D) horses",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,37.93103448275862,english_5.pdf,Animals
698c2209ec065fd7420d72cc,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"Animals were attracted to ________ 
A) Lucy
B) Nithin
C) man
D) Ramana Maharshi",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,31.57894736842105,english_5.pdf,Animals
698c2209ec065fd7420d72cd,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"The fish is ________ in the water. 
A) running
B) swimming
C) reading
D) coming",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,29.268292682926834,english_5.pdf,Animals
698c2209ec065fd7420d72ce,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"The meaning of the word ‘wonderful’ is ________ 
A) difficult
B) great
C) feeling
D) problem",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,31.818181818181824,english_5.pdf,Animals
698c2209ec065fd7420d72cf,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"The animals would often ________ towards Ramana Maharshi for food. 
A) run
B) come
C) fly
D) sit",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,31.034482758620683,english_5.pdf,Animals
698c2209ec065fd7420d72d0,english,5,1.0,PROSE: Love for Animals,English,Easy,fill_in_the_blank,1.0,"Ramana Maharshi never allowed people to ________ snakes. 
A) throw
B) catch
C) kill
D) feed",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196abd2,5,False,31.11111111111111,english_5.pdf,Animals
