question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
698c22ecec065fd7420d7be2,english,8,15.0,PROSE: Luther Burbank,English,Average,fill_in_the_blank,1.0,"The word ‘say’ rhymes with the word
(A )play  (B)fancy  (C)ready  (D)city",[],,LBA,2025-26,One Sentence Answers,67449bf6065a2c5cd2dcb9f6,8,True,100.0,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7be3,english,8,15.0,PROSE: Luther Burbank,English,Average,mcq,1.0,The synonym of the word ‘Glory ‘is,"[""clear"", ""look"", ""hot"", ""fame\nDo as directed. [1 Mark Each]\nA. Choose the appropriate question tag and fill in the blanks""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcb9f6,8,True,100.0,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7be4,english,8,15.0,PROSE: Luther Burbank,English,Average,fill_in_the_blank,1.0,"Luther Burbank is a well-known US plant breeder________?
(A)is he (B)isn’the  ( C)was he    (D) wasn’t he",[],,LBA,2025-26,Fill in the Blanks,67449bf6065a2c5cd2dcb9f6,8,True,96.96969696969697,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7be5,english,8,15.0,PROSE: Luther Burbank,English,Average,fill_in_the_blank,1.0,"Manasa was a singer________?
(A)was she ( B)is she (C)wasn't she   (D)isn't she",[],,LBA,2025-26,Fill in the Blanks,67449bf6065a2c5cd2dcb9f6,8,True,96.1038961038961,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7be6,english,8,15.0,PROSE: Luther Burbank,English,Average,fill_in_the_blank,1.0,"Ravi comes to school regularly ________ ?
(A)do he   (B) doesn't he     (C)does he    ( D) isn't he",[],,LBA,2025-26,Fill in the Blanks,67449bf6065a2c5cd2dcb9f6,8,True,98.88888888888889,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7be7,english,8,15.0,PROSE: Luther Burbank,English,Average,fill_in_the_blank,1.0,"They played games ________?
(A) dothey  (B)does they (C)didn't they (D)didn't them
B. Read  the following sentences and choose the infinitives .",[],,LBA,2025-26,Fill in the Blanks,67449bf6065a2c5cd2dcb9f6,8,True,97.88732394366197,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7be8,english,8,15.0,PROSE: Luther Burbank,English,Average,mcq,1.0,Luther Burbank was interested to grow hundreds of varieties of apples.,"[""to grow"", ""grow"", ""interested"", ""of apples""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcb9f6,8,True,100.0,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7be9,english,8,15.0,PROSE: Luther Burbank,English,Average,mcq,1.0,Don’t forget to bring colours and other necessary things.,"[""forget"", ""don\u2019t"", ""to bring"", ""and other""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcb9f6,8,True,100.0,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7bea,english,8,15.0,PROSE: Luther Burbank,English,Average,mcq,1.0,I went to market to buy new dress,"["". went"", "". to buy"", "". to market"", "". new dress""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcb9f6,8,True,100.0,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7beb,english,8,15.0,PROSE: Luther Burbank,English,Easy,mcq,1.0,Raju has become a doctor to serve the sick,"["". Raju"", "". become"", "". has"", "". to serve\nC. Identify the number of syllables""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcb9f6,8,True,100.0,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7bec,english,8,15.0,PROSE: Luther Burbank,English,Average,mcq,1.0,"Which one of the following words has two syllables?
.","[""Park"", ""family"", ""Pencil"", ""Car""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcb9f6,8,True,100.0,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7bed,english,8,15.0,PROSE: Luther Burbank,English,Average,mcq,1.0,Which one of the following words has one syllables?,"[""Clatter"", "". Direction"", "". School"", "". Doctor""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcb9f6,8,True,100.0,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7bee,english,8,15.0,PROSE: Luther Burbank,English,Average,mcq,1.0,Which one of the following words has three syllables?,"[""Manager"", "". Television"", ""Kilo"", ""Milk""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcb9f6,8,True,94.23076923076923,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7bef,english,8,15.0,PROSE: Luther Burbank,English,Easy,mcq,1.0,Which one of the following words has four syllables?,"["". Table"", "". Television"", "". Garden"", "". Boy\nD. Combine the word in column A with its collocative word in column B \nA.                                        B""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcb9f6,8,True,95.14563106796116,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7bf0,english,8,15.0,PROSE: Luther Burbank,English,Average,fill_in_the_blank,1.0,"Rich  --------   (community,     poor   ,fruit  ,     new)",[],,LBA,2025-26,One Sentence Answers,67449bf6065a2c5cd2dcb9f6,8,False,38.63636363636363,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7bf1,english,8,15.0,PROSE: Luther Burbank,English,Average,fill_in_the_blank,1.0,"Sweet -------   (memory ,thing ,book,     work)",[],,LBA,2025-26,One Sentence Answers,67449bf6065a2c5cd2dcb9f6,8,False,39.02439024390244,english_8.pdf,Unit 8: Luther Burbank
698c22ecec065fd7420d7bf2,english,8,15.0,PROSE: Luther Burbank,English,Average,fill_in_the_blank,1.0,"Street -------   (light ,look,   road ,way )",[],,LBA,2025-26,One Sentence Answers,67449bf6065a2c5cd2dcb9f6,8,False,40.0,english_8.pdf,Unit 8: Luther Burbank
