question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
698c22ecec065fd7420d7b5a,english,8,9.0,PROSE: The Swan and the Princes,English,Difficult,fill_in_the_blank,2.0,How does the poem make you feel?,[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb4aa,8,False,40.0,english_8.pdf,I
698c22ecec065fd7420d7b5b,english,8,9.0,PROSE: The Swan and the Princes,English,Difficult,fill_in_the_blank,2.0,Bring out the summary of the poem ‘For a Five Year Old ‘In your own words.,[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb4aa,8,False,35.0,english_8.pdf,I
698c22ecec065fd7420d7b5c,english,8,9.0,PROSE: The Swan and the Princes,English,Difficult,fill_in_the_blank,2.0,Which is your favourite line in the poem? Justify your answer,[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb4aa,8,False,35.29411764705882,english_8.pdf,I
698c22ecec065fd7420d7b5d,english,8,9.0,PROSE: The Swan and the Princes,English,Difficult,fill_in_the_blank,2.0,"How would you handle a situation where snakes and frogs are frequently entering
your home and garden, and what steps would you take to safely deter them.

----------------------
UNIT: 5
THE SWAN AND THE PRINCESS
Learning outcomes:
● Listens to dialogues, poems, commentary of sports and games
speeches in news, debates on t.v. and expresses opinion about them
● Identifies grammar points like infinitives, active and passive voice .
● Able to prepare their own sentences.
I Four alternatives are given for each of the sentences.Choose the correct one.
A.Read the given sentences and choose the correct suffixes.            1 Mark each",[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb4aa,8,False,42.553191489361694,english_8.pdf,I
698c22ecec065fd7420d7b5e,english,8,9.0,PROSE: The Swan and the Princes,English,Average,fill_in_the_blank,2.0,"The teacher was very ________ (help) to her students. 
(A)helping   (B) helped     (C) helpful (D)helps",[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb4aa,8,False,44.15584415584416,english_8.pdf,I
698c22ecec065fd7420d7b5f,english,8,9.0,PROSE: The Swan and the Princes,English,Easy,fill_in_the_blank,2.0,"The ________ (beauty) sunset was admired by all. 
(A)beautifully(B) beautiful (C)beautify(D)beauties",[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb4aa,8,False,42.553191489361694,english_8.pdf,I
698c22ecec065fd7420d7b60,english,8,9.0,PROSE: The Swan and the Princes,English,Average,fill_in_the_blank,2.0,"She is a very ________ (care) person. 
(A)careful (B) care (C)caringly   (D)caretaker",[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb4aa,8,False,42.553191489361694,english_8.pdf,I
698c22ecec065fd7420d7b61,english,8,9.0,PROSE: The Swan and the Princes,English,Average,fill_in_the_blank,2.0,"The ________ (kind) of strangers touched my heart. 
(A) kinder (B)kindly  (C) kinds(D) kindness
B. Read the given sentences and choose the correct prefixes.",[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb4aa,8,False,40.42553191489362,english_8.pdf,I
698c22ecec065fd7420d7b62,english,8,9.0,PROSE: The Swan and the Princes,English,Average,fill_in_the_blank,2.0,"The company will ________  (invest) its profits to expand its business.
(A)uninvest (B)reinvest (C)deinvest(D) disinvest",[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb4aa,8,False,37.68115942028986,english_8.pdf,I
698c22ecec065fd7420d7b63,english,8,9.0,PROSE: The Swan and the Princes,English,Average,fill_in_the_blank,2.0,"The ________ (agreement) between the two parties led to a stalemate.
(A)agreement (B)disagreement(C) readjustment (D)disarray",[],,LBA,2025-26,Answer in Two or More Sentences,67449bf5065a2c5cd2dcb4aa,8,False,38.20224719101124,english_8.pdf,I
