question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
698c22e4ec065fd7420d7a71,english,7,10.0,POEM: Abou Ben Adhem Leigh Hunt,English,Average,fill_in_the_blank,1.0,"Read the following paragraph and answer the questions that follow.
I am Meena. I love my school very much. It is a place where I learn new things every day. My school has a
big playground where my friends and I play. We have a library filled with many books. Our classrooms are
bright and colourful, making learning fun. My favourite subject is English because I enjoy singing rhymes.
My teacher, Mr Raju is very kind and helps us to understand lessons.
Questions:
A) Which is Meena’s favourite subject? 
B) How does Meena describe the classrooms? 
C) What is the name of the teacher mentioned in the paragraph? 
D) Give one word from the passage for ‘a collection of books for reading’.",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb3fb,7,False,43.47826086956522,english_7.pdf,Adhem
698c22e4ec065fd7420d7a72,english,7,10.0,POEM: Abou Ben Adhem Leigh Hunt,English,Easy,mcq,1.0,Meaning of the word tribe is,"[""angel"", ""people"", ""friend"", ""family""]",,LBA,2025-26,Multiple Choice Questions,67449bf5065a2c5cd2dcb3fb,7,True,50.0,english_7.pdf,Adhem
698c22e4ec065fd7420d7a73,english,7,10.0,POEM: Abou Ben Adhem Leigh Hunt,English,Easy,mcq,1.0,One night the poet woke up from a deep dream of,"[""fear"", ""peace"", ""love"", ""confusion""]",,LBA,2025-26,Multiple Choice Questions,67449bf5065a2c5cd2dcb3fb,7,False,44.15584415584416,english_7.pdf,Adhem
698c22e4ec065fd7420d7a74,english,7,10.0,POEM: Abou Ben Adhem Leigh Hunt,English,Easy,mcq,1.0,Choose the word that rhymes with ’light’,"[""plate"", ""fit"", ""event"", ""bright""]",,LBA,2025-26,Multiple Choice Questions,67449bf5065a2c5cd2dcb3fb,7,False,43.24324324324324,english_7.pdf,Adhem
698c22e4ec065fd7420d7a75,english,7,10.0,POEM: Abou Ben Adhem Leigh Hunt,English,Easy,fill_in_the_blank,1.0,Who has written the poem Abou Ben Adhem?,[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb3fb,7,False,44.99999999999999,english_7.pdf,Adhem
698c22e4ec065fd7420d7a76,english,7,10.0,POEM: Abou Ben Adhem Leigh Hunt,English,Easy,fill_in_the_blank,1.0,Who was writing in a book of gold?,[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb3fb,7,False,41.17647058823529,english_7.pdf,Adhem
698c22e4ec065fd7420d7a77,english,7,10.0,POEM: Abou Ben Adhem Leigh Hunt,English,Easy,fill_in_the_blank,1.0,Mention the characters in this poem.,[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb3fb,7,False,47.27272727272728,english_7.pdf,Adhem
698c22e4ec065fd7420d7a78,english,7,10.0,POEM: Abou Ben Adhem Leigh Hunt,English,Easy,fill_in_the_blank,1.0,"List out the rhyming words in the given stanza. 
Abou Ben Adhem (may his tribe increase!)
Awoke one night from a deep dream of peace,
And saw, within the moonlight in his room,
Making it rich, and like a lily in bloom,
An angel writing in a book of gold: —
Exceeding peace had made Ben Adhem bold,
And to the Presence in the room he said
'What writest thou? '—The vision raised its head,",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb3fb,7,False,40.57971014492754,english_7.pdf,Adhem
698c22e4ec065fd7420d7a79,english,7,10.0,POEM: Abou Ben Adhem Leigh Hunt,English,Difficult,fill_in_the_blank,1.0,"Answer the following question in 3-4 sentences.
Write a story which is similar to the theme of the poem.",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb3fb,7,False,45.30386740331491,english_7.pdf,Adhem
698c22e4ec065fd7420d7a7a,english,7,10.0,POEM: Abou Ben Adhem Leigh Hunt,English,Average,fill_in_the_blank,1.0,"“What writest thou?”
A) Who said this?
B) Who was it said to?
C) What is the meaning of ‘thou’?",[],,LBA,2025-26,Read and Answer,67449bf5065a2c5cd2dcb3fb,7,False,38.50931677018633,english_7.pdf,Adhem
698c22e4ec065fd7420d7a7b,english,7,10.0,POEM: Abou Ben Adhem Leigh Hunt,English,Average,fill_in_the_blank,1.0,"Project work: Collect the poems of similar theme in English or in your mother tongue.

------------------------------",[],,LBA,2025-26,Short Answers,67449bf5065a2c5cd2dcb3fb,7,False,38.738738738738746,english_7.pdf,Adhem
