question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,standard,found_in_pdf,match_score,pdf_source,pdf_section
698c2304ec065fd7420d89ae,english,10,11.0,PROSE: The Discovery,English,Average,fill_in_the_blank,1.0,"i. Pepe :- Cowards! Coward! You will have to kill me first!
Voices : Out of the way! Devil’s whelp! Lick – spittle!
(A) making suggestion B) Making a request (C) Seeking information (D) Ordering",[],,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcbdd0,10,False,45.54973821989529,english_10.pdf,I
698c2304ec065fd7420d89af,english,10,11.0,PROSE: The Discovery,English,Easy,mcq,1.0,i. You are an excellent sailor. ________ ?,"[""are you?"", ""Aren't you?"", ""do you?"", ""don't they?""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcbdd0,10,False,45.238095238095234,english_10.pdf,I
698c2304ec065fd7420d89b0,english,10,11.0,PROSE: The Discovery,English,Average,mcq,1.0,"i. Radhika: Hey Suma! Did you meet Anu yesterday?
Suma: No, it was raining till late at night. Otherwise, I________ gone to her house.","[""would not have"", ""would have"", ""should have"", ""should not have""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcbdd0,10,False,47.01492537313433,english_10.pdf,I
698c2304ec065fd7420d89b1,english,10,11.0,PROSE: The Discovery,English,Easy,mcq,1.0,"i. Cook: What shall I cook for dinner tonight, sir?
Master: Prepare some special dish. Two guests are going to come for dinner.","[""prepare"", ""are going"", ""to come"", ""cook""]",,LBA,2025-26,Multiple Choice Questions,67449bf6065a2c5cd2dcbdd0,10,False,48.03149606299213,english_10.pdf,I
698c2304ec065fd7420d89b2,english,10,11.0,PROSE: The Discovery,English,Easy,fill_in_the_blank,1.0,"Which one of the following words has one syllable?

i. ugly, mutiny, deck, hated
ii. discovery, conversation, patience, moon
iii. transform, free, unity, problem",[],,LBA,2025-26,Fill in the Blanks,67449bf6065a2c5cd2dcbdd0,10,False,44.99999999999999,english_10.pdf,I
698c2304ec065fd7420d89b3,english,10,11.0,PROSE: The Discovery,English,Easy,fill_in_the_blank,1.0,"A
B
i. Mutinous
balance, landscape, thoughts, recipe
ii. fast
table, food, water, brake",[],,LBA,2025-26,Collocations,67449bf6065a2c5cd2dcbdd0,10,False,45.97701149425287,english_10.pdf,I
698c2304ec065fd7420d89b4,english,10,11.0,PROSE: The Discovery,English,Average,fill_in_the_blank,1.0,"Fill in the blanks with suitable article.
i. Their singing changes to ________ roar.
ii. Today you are ________ able-bodied seaman and no more.
iii. ________ Himalayas is in the North of our country.
iv. Loyalty passes like seaweed on ________ outgoing tide.",[],,LBA,2025-26,Collocations,67449bf6065a2c5cd2dcbdd0,10,False,42.63565891472868,english_10.pdf,I
698c2304ec065fd7420d89b5,english,10,11.0,PROSE: The Discovery,English,Average,fill_in_the_blank,1.0,i. Does that child stand between me ________ death?,[],,LBA,2025-26,Fill in the Blanks,67449bf6065a2c5cd2dcbdd0,10,True,50.98039215686274,english_10.pdf,I
698c2304ec065fd7420d89b6,english,10,11.0,PROSE: The Discovery,English,Average,fill_in_the_blank,1.0,"i. We’re like bats trying ________ fly by day.
ii. The Santa Maria will be the lighter ________ his carcass.
iii. There was a great deal________ conversation about rain and his family.
iv. The sun rises ________ the east.
v. We will meet ________ 5 o'clock.
vi. The park is ________ my house.
vii. The teacher is standing ________ the students.
viii. The exam is scheduled ________ tomorrow.
ix. The hotel is located ________ the beach.
x. The picture is hanging ________ the sofa.
xi. We went ________ a walk in the park.
xii. The village is surrounded ________ hills.
xiii. The gift is hidden ________ the curtain.
xiv. The bridge spans ________ the river.
xv. The meeting will be held ________ Friday.
xvi. The bag is ________ the chair.
xvii. The family went ________ a trip to Goa.
xviii. The teacher is sitting ________ the students.
xix. The new employee was nervous ________ the meeting.
xx. The city is famous ________ its historical landmarks.
xxi. She is good ________ mathematics.
xxii. The book belongs ________ my sister.
xxiii. The store is open ________ Monday to Saturday.",[],,LBA,2025-26,Fill in the Blanks,67449bf6065a2c5cd2dcbdd0,10,False,41.91176470588235,english_10.pdf,I
698c2304ec065fd7420d89b7,english,10,11.0,PROSE: The Discovery,English,Average,fill_in_the_blank,1.0,"Fill in the blanks with appropriate tense form of the verb given in brackets.
i. Poornima is a lively woman. She________(love) visiting beaches.",[],,LBA,2025-26,Fill in the Blanks,67449bf6065a2c5cd2dcbdd0,10,False,45.138888888888886,english_10.pdf,I
